Player,Nation,Squad,Comp,Pos,season,source_file,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,start_rate
Fabio Vieira,POR,Arsenal,Premier League,MF,2023_2024,top5-players.csv,23.0,2000.0,11,2,297,3.3,1,2,3,0,1,1,0,1,1.3,0.5,1.6,2.1,12.0,15.0,30.0,0.30303030303030304,0.6060606060606061,0.9090909090909092,0.0,0.30303030303030304,0.30303030303030304,0.0,0.30303030303030304,0.393939393939394,0.15151515151515152,0.4848484848484849,0.6363636363636365,3.6363636363636367,4.545454545454546,9.090909090909092,0.18181818181818182
Fran Vieites,ESP,Betis,La Liga,GK,2023_2024,top5-players.csv,24.0,1999.0,4,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
Jonathan Viera,ESP,Las Palmas,La Liga,MF,2023_2024,top5-players.csv,33.0,1989.0,9,7,617,6.9,2,1,3,0,2,2,1,0,2.3,0.7,1.0,1.7,26.0,65.0,37.0,0.2898550724637681,0.14492753623188406,0.43478260869565216,0.0,0.2898550724637681,0.2898550724637681,0.14492753623188406,0.0,0.3333333333333333,0.10144927536231883,0.14492753623188406,0.24637681159420288,3.7681159420289854,9.420289855072463,5.36231884057971,0.7777777777777778
Jonathan Viera,ESP,Almería,La Liga,MF,2023_2024,top5-players.csv,33.0,1989.0,12,12,912,10.1,0,3,3,0,0,0,3,1,1.3,1.3,2.7,3.9,35.0,68.0,29.0,0.0,0.297029702970297,0.297029702970297,0.0,0.0,0.0,0.297029702970297,0.09900990099009901,0.12871287128712872,0.12871287128712872,0.26732673267326734,0.38613861386138615,3.4653465346534653,6.732673267326733,2.871287128712871,1.0
Emanuel Vignato,ITA,Salernitana,Serie A,MF,2023_2024,top5-players.csv,22.0,2000.0,9,3,311,3.5,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.4,5.0,11.0,14.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.08571428571428572,0.1142857142857143,1.4285714285714286,3.142857142857143,4.0,0.3333333333333333
Samuele Vignato,ITA,Monza,Serie A,MF,2023_2024,top5-players.csv,19.0,2004.0,10,3,343,3.8,1,0,1,1,0,0,2,0,1.7,1.7,0.2,1.8,13.0,13.0,20.0,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,0.5263157894736842,0.0,0.4473684210526316,0.4473684210526316,0.052631578947368425,0.4736842105263158,3.4210526315789473,3.4210526315789473,5.2631578947368425,0.3
Oscar Vilhelmsson,SWE,Darmstadt 98,Bundesliga,FW,2023_2024,top5-players.csv,19.0,2003.0,26,16,1374,15.3,4,1,5,4,0,0,2,0,4.1,4.1,0.7,4.7,16.0,7.0,72.0,0.26143790849673204,0.06535947712418301,0.32679738562091504,0.26143790849673204,0.0,0.0,0.13071895424836602,0.0,0.2679738562091503,0.2679738562091503,0.0457516339869281,0.30718954248366015,1.0457516339869282,0.45751633986928103,4.705882352941177,0.6153846153846154
Asier Villalibre,ESP,Athletic Club,La Liga,FW,2023_2024,top5-players.csv,25.0,1997.0,18,4,513,5.7,2,1,3,2,0,0,0,0,1.7,1.7,1.0,2.7,6.0,10.0,29.0,0.3508771929824561,0.17543859649122806,0.5263157894736842,0.3508771929824561,0.0,0.0,0.0,0.0,0.2982456140350877,0.2982456140350877,0.17543859649122806,0.4736842105263158,1.0526315789473684,1.7543859649122806,5.087719298245614,0.2222222222222222
Gonzalo Villar,ESP,Granada,La Liga,MF,2023_2024,top5-players.csv,25.0,1998.0,35,21,1803,20.0,1,3,4,1,0,0,7,0,1.9,1.9,2.2,4.1,27.0,74.0,27.0,0.05,0.15,0.2,0.05,0.0,0.0,0.35,0.0,0.095,0.095,0.11000000000000001,0.205,1.35,3.7,1.35,0.6
Iván Villar,ESP,Celta Vigo,La Liga,GK,2023_2024,top5-players.csv,26.0,1997.0,12,12,1014,11.3,0,0,0,0,0,0,0,2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17699115044247787,0.0,0.0,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,1.0
Matías Viña,URU,Sassuolo,Serie A,DF,2023_2024,top5-players.csv,25.0,1997.0,15,13,1014,11.3,0,3,3,0,0,0,1,0,0.3,0.3,1.4,1.7,24.0,46.0,37.0,0.0,0.2654867256637168,0.2654867256637168,0.0,0.0,0.0,0.08849557522123894,0.0,0.026548672566371678,0.026548672566371678,0.1238938053097345,0.15044247787610618,2.1238938053097343,4.070796460176991,3.2743362831858405,0.8666666666666667
Rúben Vinagre,POR,Hellas Verona,Serie A,DF,2023_2024,top5-players.csv,24.0,1999.0,12,2,282,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,6.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0967741935483871,1.9354838709677418,2.5806451612903225,4.193548387096774,0.16666666666666666
Carlos Vinícius,BRA,Fulham,Premier League,FW,2023_2024,top5-players.csv,28.0,1995.0,13,2,315,3.5,2,0,2,2,0,0,2,0,1.6,1.6,0.8,2.4,3.0,3.0,13.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.4571428571428572,0.4571428571428572,0.2285714285714286,0.6857142857142857,0.8571428571428571,0.8571428571428571,3.7142857142857144,0.15384615384615385
Nicolas Viola,ITA,Cagliari,Serie A,MF,2023_2024,top5-players.csv,33.0,1989.0,26,11,1207,13.4,5,2,7,5,0,1,3,0,3.4,2.6,3.9,6.5,22.0,57.0,68.0,0.3731343283582089,0.14925373134328357,0.5223880597014925,0.3731343283582089,0.0,0.07462686567164178,0.22388059701492538,0.0,0.2537313432835821,0.19402985074626866,0.291044776119403,0.48507462686567165,1.6417910447761193,4.253731343283582,5.074626865671641,0.4230769230769231
Alan Virginius,FRA,Clermont Foot,Ligue 1,FW,2023_2024,top5-players.csv,20.0,2003.0,14,12,934,10.4,0,2,2,0,0,0,0,0,1.3,1.3,1.5,2.8,22.0,21.0,64.0,0.0,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.14423076923076922,0.2692307692307692,2.1153846153846154,2.019230769230769,6.153846153846153,0.8571428571428571
Ricardo Visus,ESP,Betis,La Liga,DF,2023_2024,top5-players.csv,22.0,2001.0,3,1,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.3333333333333333
Mattia Viti,ITA,Sassuolo,Serie A,DF,2023_2024,top5-players.csv,21.0,2002.0,15,12,979,10.9,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,2.0,36.0,13.0,0.09174311926605504,0.0,0.09174311926605504,0.09174311926605504,0.0,0.0,0.0,0.0,0.09174311926605504,0.09174311926605504,0.0,0.09174311926605504,0.18348623853211007,3.3027522935779814,1.1926605504587156,0.8
Vitinha,POR,Genoa,Serie A,FW,2023_2024,top5-players.csv,23.0,2000.0,9,2,285,3.2,2,0,2,2,0,0,2,0,1.1,1.1,0.1,1.3,10.0,4.0,21.0,0.625,0.0,0.625,0.625,0.0,0.0,0.625,0.0,0.34375,0.34375,0.03125,0.40625,3.125,1.25,6.5625,0.2222222222222222
Vitinha,POR,Marseille,Ligue 1,FW,2023_2024,top5-players.csv,23.0,2000.0,18,10,923,10.3,3,2,5,3,0,0,1,0,5.1,5.1,2.9,8.0,15.0,23.0,84.0,0.2912621359223301,0.1941747572815534,0.48543689320388345,0.2912621359223301,0.0,0.0,0.0970873786407767,0.0,0.4951456310679611,0.4951456310679611,0.2815533980582524,0.7766990291262136,1.4563106796116503,2.233009708737864,8.155339805825243,0.5555555555555556
Vitinha,POR,Paris S-G,Ligue 1,MF,2023_2024,top5-players.csv,23.0,2000.0,28,23,2126,23.6,7,4,11,7,0,0,0,0,3.1,3.1,3.1,6.3,41.0,182.0,122.0,0.2966101694915254,0.1694915254237288,0.4661016949152542,0.2966101694915254,0.0,0.0,0.0,0.0,0.1313559322033898,0.1313559322033898,0.1313559322033898,0.26694915254237284,1.7372881355932202,7.711864406779661,5.169491525423728,0.8214285714285714
Vitinho,BRA,Burnley,Premier League,DF,2023_2024,top5-players.csv,24.0,1999.0,32,26,2314,25.7,0,2,2,0,0,0,1,0,1.6,1.6,1.3,2.9,59.0,66.0,110.0,0.0,0.07782101167315175,0.07782101167315175,0.0,0.0,0.0,0.038910505836575876,0.0,0.06225680933852141,0.06225680933852141,0.05058365758754864,0.11284046692607004,2.295719844357977,2.568093385214008,4.280155642023346,0.8125
Daniel Vivian,ESP,Athletic Club,La Liga,DF,2023_2024,top5-players.csv,24.0,1999.0,33,31,2878,32.0,0,0,0,0,0,0,6,0,0.6,0.6,0.7,1.3,23.0,123.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.01875,0.01875,0.021875,0.040625,0.71875,3.84375,0.125,0.9393939393939394
Odisseas Vlachodimos,GRE,Nott'ham Forest,Premier League,GK,2023_2024,top5-players.csv,29.0,1994.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0
Dušan Vlahović,SRB,Juventus,Serie A,FW,2023_2024,top5-players.csv,23.0,2000.0,33,27,2307,25.6,16,4,20,14,2,4,8,1,16.6,13.3,2.3,15.6,36.0,46.0,174.0,0.625,0.15625,0.78125,0.546875,0.078125,0.15625,0.3125,0.0390625,0.6484375,0.51953125,0.08984374999999999,0.609375,1.40625,1.796875,6.796875,0.8181818181818182
Nikola Vlašić,CRO,Torino,Serie A,MF,2023_2024,top5-players.csv,25.0,1997.0,33,30,2608,29.0,3,2,5,3,0,0,3,0,2.4,2.4,2.9,5.3,67.0,150.0,174.0,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.10344827586206896,0.0,0.0,0.10344827586206896,0.0,0.08275862068965517,0.08275862068965517,0.09999999999999999,0.18275862068965518,2.310344827586207,5.172413793103448,6.0,0.9090909090909091
Alessandro Vogliacco,ITA,Genoa,Serie A,DF,2023_2024,top5-players.csv,24.0,1998.0,20,14,1169,13.0,0,1,1,0,0,0,4,0,0.4,0.4,0.5,0.9,8.0,49.0,12.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.03076923076923077,0.03076923076923077,0.038461538461538464,0.06923076923076923,0.6153846153846154,3.769230769230769,0.9230769230769231,0.7
Kevin Vogt,GER,Hoffenheim,Bundesliga,DF,2023_2024,top5-players.csv,31.0,1991.0,16,14,1319,14.7,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,16.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360544217687075,0.0,0.047619047619047616,0.047619047619047616,0.006802721088435375,0.054421768707483,1.08843537414966,5.714285714285714,0.8163265306122449,0.875
Kevin Vogt,GER,Union Berlin,Bundesliga,DF,2023_2024,top5-players.csv,31.0,1991.0,16,16,1323,14.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.1,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.006802721088435375,0.06802721088435375,2.7891156462585034,0.06802721088435375,1.0
Mërgim Vojvoda,KVX,Torino,Serie A,DF,2023_2024,top5-players.csv,28.0,1995.0,28,15,1379,15.3,0,3,3,0,0,0,3,0,0.4,0.4,1.4,1.8,30.0,91.0,72.0,0.0,0.19607843137254902,0.19607843137254902,0.0,0.0,0.0,0.19607843137254902,0.0,0.026143790849673203,0.026143790849673203,0.0915032679738562,0.11764705882352941,1.9607843137254901,5.947712418300653,4.705882352941177,0.5357142857142857
Kevin Volland,GER,Union Berlin,Bundesliga,FW,2023_2024,top5-players.csv,31.0,1992.0,26,17,1345,14.9,3,4,7,1,2,3,3,2,5.3,2.9,2.6,5.6,14.0,48.0,96.0,0.20134228187919462,0.2684563758389262,0.4697986577181208,0.06711409395973154,0.1342281879194631,0.20134228187919462,0.20134228187919462,0.1342281879194631,0.35570469798657717,0.19463087248322147,0.174496644295302,0.3758389261744966,0.9395973154362416,3.221476510067114,6.442953020134228,0.6538461538461539
Cristian Volpato,ITA,Sassuolo,Serie A,MF,2023_2024,top5-players.csv,19.0,2003.0,22,5,645,7.2,1,0,1,1,0,0,1,0,0.5,0.5,1.4,1.9,34.0,53.0,49.0,0.1388888888888889,0.0,0.1388888888888889,0.1388888888888889,0.0,0.0,0.1388888888888889,0.0,0.06944444444444445,0.06944444444444445,0.19444444444444442,0.2638888888888889,4.722222222222222,7.361111111111111,6.805555555555555,0.22727272727272727
Aster Vranckx,BEL,Wolfsburg,Bundesliga,MF,2023_2024,top5-players.csv,20.0,2002.0,24,12,1153,12.8,0,0,0,0,0,0,6,0,0.1,0.1,0.3,0.4,3.0,48.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.0,0.0078125,0.0078125,0.023437499999999997,0.03125,0.234375,3.75,0.703125,0.5
Stefan de Vrij,NED,Inter,Serie A,DF,2023_2024,top5-players.csv,31.0,1992.0,25,17,1586,17.6,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,6.0,43.0,2.0,0.056818181818181816,0.0,0.056818181818181816,0.056818181818181816,0.0,0.0,0.0,0.0,0.03409090909090909,0.03409090909090909,0.017045454545454544,0.05113636363636363,0.3409090909090909,2.443181818181818,0.11363636363636363,0.68
Elye Wahi,FRA,Lens,Ligue 1,FW,2023_2024,top5-players.csv,20.0,2003.0,27,20,1692,18.8,9,3,12,8,1,1,10,1,11.5,10.7,2.6,13.4,52.0,15.0,171.0,0.4787234042553191,0.15957446808510636,0.6382978723404255,0.425531914893617,0.05319148936170213,0.05319148936170213,0.5319148936170213,0.05319148936170213,0.6117021276595744,0.5691489361702127,0.13829787234042554,0.7127659574468085,2.7659574468085104,0.7978723404255319,9.095744680851064,0.7407407407407407
Walace,BRA,Udinese,Serie A,MF,2023_2024,top5-players.csv,28.0,1995.0,37,37,3238,36.0,2,0,2,2,0,0,7,0,0.8,0.8,1.1,1.9,37.0,127.0,22.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.19444444444444445,0.0,0.022222222222222223,0.022222222222222223,0.030555555555555558,0.05277777777777778,1.0277777777777777,3.5277777777777777,0.6111111111111112,1.0
Luca Waldschmidt,GER,Köln,Bundesliga,MF,2023_2024,top5-players.csv,27.0,1996.0,22,14,1146,12.7,3,0,3,3,0,1,0,0,2.9,2.1,1.2,3.3,30.0,46.0,61.0,0.2362204724409449,0.0,0.2362204724409449,0.2362204724409449,0.0,0.07874015748031496,0.0,0.0,0.2283464566929134,0.16535433070866143,0.09448818897637795,0.25984251968503935,2.362204724409449,3.6220472440944884,4.803149606299213,0.6363636363636364
Kyle Walker,ENG,Manchester City,Premier League,DF,2023_2024,top5-players.csv,33.0,1990.0,32,30,2767,30.7,0,4,4,0,0,0,2,0,0.4,0.4,2.6,3.0,74.0,157.0,172.0,0.0,0.13029315960912052,0.13029315960912052,0.0,0.0,0.0,0.06514657980456026,0.0,0.013029315960912053,0.013029315960912053,0.08469055374592835,0.09771986970684039,2.41042345276873,5.114006514657981,5.602605863192182,0.9375
Sebastian Walukiewicz,POL,Empoli,Serie A,DF,2023_2024,top5-players.csv,23.0,2000.0,27,23,2055,22.8,0,0,0,0,0,0,6,0,0.1,0.1,0.1,0.2,14.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.6140350877192983,1.9736842105263157,0.21929824561403508,0.8518518518518519
Aaron Wan-Bissaka,ENG,Manchester Utd,Premier League,DF,2023_2024,top5-players.csv,25.0,1997.0,22,20,1780,19.8,0,2,2,0,0,0,4,0,0.1,0.1,1.5,1.6,30.0,77.0,54.0,0.0,0.10101010101010101,0.10101010101010101,0.0,0.0,0.0,0.20202020202020202,0.0,0.005050505050505051,0.005050505050505051,0.07575757575757576,0.08080808080808081,1.5151515151515151,3.888888888888889,2.727272727272727,0.9090909090909091
Joel Ward,ENG,Crystal Palace,Premier League,DF,2023_2024,top5-players.csv,33.0,1989.0,26,23,1980,22.0,0,1,1,0,0,0,4,0,0.9,0.9,0.2,1.1,16.0,66.0,14.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.18181818181818182,0.0,0.04090909090909091,0.04090909090909091,0.009090909090909092,0.05,0.7272727272727273,3.0,0.6363636363636364,0.8846153846153846
James Ward-Prowse,ENG,West Ham,Premier League,MF,2023_2024,top5-players.csv,28.0,1994.0,37,34,3001,33.3,7,7,14,5,2,2,4,0,6.0,4.4,7.8,12.3,18.0,144.0,63.0,0.21021021021021022,0.21021021021021022,0.42042042042042044,0.15015015015015015,0.060060060060060066,0.060060060060060066,0.12012012012012013,0.0,0.1801801801801802,0.13213213213213215,0.23423423423423426,0.3693693693693694,0.5405405405405406,4.324324324324325,1.891891891891892,0.918918918918919
Kjell-Arik Wätjen,GER,Dortmund,Bundesliga,MF,2023_2024,top5-players.csv,17.0,2006.0,2,1,105,1.2,0,1,1,0,0,0,0,0,0.0,0.0,1.2,1.2,3.0,8.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,6.666666666666667,0.8333333333333334,0.5
Ollie Watkins,ENG,Aston Villa,Premier League,FW,2023_2024,top5-players.csv,27.0,1995.0,37,37,3217,35.7,19,13,32,19,0,0,4,0,16.8,16.8,7.3,24.2,62.0,55.0,214.0,0.5322128851540616,0.3641456582633053,0.8963585434173669,0.5322128851540616,0.0,0.0,0.11204481792717086,0.0,0.47058823529411764,0.47058823529411764,0.2044817927170868,0.6778711484593837,1.7366946778711483,1.5406162464985993,5.994397759103641,1.0
